Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density
0.5,g,11.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
0.24,f,10.0,56.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.75,f,10.0,56.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.69,l,3.0,55.0,Japanese (except Nissan) or Korean,Diesel,Centre,399.0
0.06,l,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Centre,399.0
0.23,l,0.0,55.0,Japanese (except Nissan) or Korean,Diesel,Centre,399.0
1.0,g,10.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,10.0
1.0,k,7.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,78.0
1.0,d,10.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,155.0
0.08,f,16.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,64.0
1.0,f,9.0,68.0,"Renault, Nissan or Citroen",Diesel,Centre,53.0
1.0,d,6.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,g,12.0,52.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,144.0
0.24,j,7.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
0.75,j,7.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
1.0,g,7.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,54.0
1.0,d,5.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,e,2.0,52.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,1313.0
1.0,e,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,92.0
1.0,f,8.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,e,5.0,70.0,"Opel, General Motors or Ford",Diesel,Centre,295.0
1.0,f,7.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
0.04,e,12.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
0.95,f,4.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
1.0,g,3.0,54.0,"Opel, General Motors or Ford",Regular,Centre,399.0
1.0,f,14.0,50.0,other,Regular,Centre,11.0
0.24,d,17.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,81.0
0.59,d,17.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,81.0
0.07,g,4.0,44.0,"Renault, Nissan or Citroen",Diesel,Centre,81.0
0.08,g,4.0,44.0,"Renault, Nissan or Citroen",Diesel,Centre,81.0
1.0,g,21.0,63.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,442.0
1.0,f,8.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
0.75,d,15.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
1.0,f,7.0,75.0,"Renault, Nissan or Citroen",Diesel,Centre,14.0
0.7,k,10.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,18.0
1.0,g,10.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,d,9.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,24.0
0.25,d,5.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,467.0
1.0,e,9.0,84.4,"Opel, General Motors or Ford",Regular,Centre,399.0
1.0,g,11.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,f,1.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,155.0
1.0,f,14.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
1.0,g,6.0,59.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,g,3.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,10.0
1.0,f,2.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,32.0
1.0,i,6.0,39.0,"Renault, Nissan or Citroen",Regular,Centre,64.0
1.0,e,17.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,44.0
1.0,d,2.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,51.0
1.0,i,10.0,40.0,"Renault, Nissan or Citroen",Diesel,Centre,105.0
1.0,d,3.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,5.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,h,23.0,52.0,Fiat,Diesel,Centre,83.0
0.54,d,15.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,295.0
0.45,g,5.0,78.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
0.38,g,13.0,54.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,59.0
1.0,e,11.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,155.0
0.01,g,4.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,92.0
0.98,g,4.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,92.0
1.0,g,15.0,76.0,Fiat,Regular,Centre,91.0
1.0,e,16.0,62.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,1662.0
1.0,g,2.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.27,e,10.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,27.0
1.0,e,8.0,68.0,"Renault, Nissan or Citroen",Regular,Centre,12.0
1.0,e,2.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,g,5.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,32.0
1.0,g,4.0,71.0,other,Diesel,Centre,46.0
1.0,g,6.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,109.0
1.0,d,1.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,568.0
0.35,g,0.0,44.0,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,562.0
0.12,g,0.0,44.0,"Mercedes, Chrysler or BMW",Diesel,Poitou-Charentes,562.0
1.0,g,1.0,84.4,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,1313.0
0.18,d,3.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.07,d,0.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.74,d,0.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,e,11.0,77.0,"Opel, General Motors or Ford",Diesel,Centre,405.0
1.0,g,12.0,52.0,"Renault, Nissan or Citroen",Regular,Centre,568.0
1.0,f,6.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,28.0
1.0,m,5.0,46.0,"Mercedes, Chrysler or BMW",Diesel,Centre,11.0
1.0,f,2.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,261.0
0.22,d,5.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,12.0
0.77,d,0.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,12.0
0.36,f,3.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
0.3,e,15.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,20.0
1.0,e,25.5,78.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,g,25.5,69.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,g,14.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,111.0
1.0,f,10.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,d,13.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,1313.0
0.09,f,8.0,46.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,24.0
1.0,f,4.0,73.0,"Renault, Nissan or Citroen",Diesel,Ile-de-France,853.0
1.0,g,6.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,7.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,7.0
0.21,i,4.0,71.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,d,6.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,h,18.0,65.0,"Renault, Nissan or Citroen",Diesel,Centre,155.0
0.24,f,5.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,45.0
0.75,f,5.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,45.0
1.0,g,9.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,164.0
1.0,g,10.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
0.49,k,18.0,49.0,other,Regular,Centre,821.0
1.0,f,8.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,g,11.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,73.0
1.0,f,15.0,42.0,Fiat,Regular,Bretagne,285.0
1.0,f,5.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,568.0
0.24,h,10.0,49.0,"Mercedes, Chrysler or BMW",Regular,Centre,12.0
0.75,j,5.0,49.0,"Mercedes, Chrysler or BMW",Diesel,Centre,12.0
1.0,g,8.0,45.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,d,14.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
1.0,e,25.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,d,12.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,232.0
1.0,g,5.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,59.0
1.0,f,8.0,71.0,"Renault, Nissan or Citroen",Diesel,Centre,105.0
1.0,g,6.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,76.0
1.0,e,6.0,59.0,"Renault, Nissan or Citroen",Regular,Centre,126.0
1.0,d,13.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,86.0
0.47,d,7.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,37.0
0.33,f,1.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,37.0
0.03,f,1.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,37.0
0.14,f,1.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,37.0
1.0,h,17.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,f,9.0,40.0,"Renault, Nissan or Citroen",Diesel,Centre,109.0
1.0,f,3.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,38.0
1.0,g,12.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,k,15.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,112.0
1.0,f,11.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
0.49,g,1.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.5,g,1.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,g,12.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,18.0
1.0,e,12.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,78.0
1.0,f,5.0,71.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,f,10.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
1.0,f,4.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,298.0
1.0,f,6.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,29.0
1.0,f,1.0,52.0,"Opel, General Motors or Ford",Regular,Centre,1943.0
1.0,e,10.0,67.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,g,15.0,64.0,"Mercedes, Chrysler or BMW",Diesel,Centre,405.0
0.41,d,11.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
0.49,d,1.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,115.0
0.5,d,1.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,115.0
1.0,e,2.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,83.0
1.0,g,7.0,82.0,"Renault, Nissan or Citroen",Regular,Centre,27.0
1.0,g,12.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,48.0
1.0,g,11.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
1.0,g,6.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
1.0,e,10.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,31.0
1.0,f,10.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,29.0
1.0,f,6.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
0.83,f,15.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,115.0
0.66,g,2.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,83.0
0.33,g,2.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,83.0
1.0,f,9.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,176.0
1.0,g,5.0,68.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,f,8.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,12.0
1.0,e,13.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,84.0
0.74,f,11.0,47.0,"Opel, General Motors or Ford",Regular,Centre,105.0
0.25,f,11.0,47.0,"Opel, General Motors or Ford",Regular,Centre,105.0
1.0,e,11.0,61.0,Fiat,Regular,Centre,44.0
1.0,e,8.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,d,2.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,i,2.0,56.0,"Opel, General Motors or Ford",Regular,Centre,399.0
1.0,i,2.0,74.0,"Renault, Nissan or Citroen",Regular,Centre,137.0
0.82,g,14.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,f,4.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,g,4.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,d,5.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,24.0
1.0,e,3.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,57.0
0.24,f,5.0,31.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
0.75,f,5.0,31.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
1.0,i,1.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
0.99,g,4.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
0.00273224043715847,g,4.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,g,17.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,98.0
1.0,f,11.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,27.0
1.0,g,6.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,f,3.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
0.08,f,2.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
0.91,f,2.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,g,19.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,15.0
0.74,f,2.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,83.0
0.25,f,2.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,83.0
1.0,g,14.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,1313.0
0.74,f,13.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
0.25,f,13.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
0.71,h,16.0,39.0,"Renault, Nissan or Citroen",Diesel,Centre,86.0
1.0,g,7.0,45.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,5.0,52.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,101.0
1.0,k,17.0,56.0,"Renault, Nissan or Citroen",Regular,Centre,44.0
1.0,f,6.0,40.0,"Renault, Nissan or Citroen",Diesel,Centre,50.0
1.0,h,15.0,56.0,"Opel, General Motors or Ford",Regular,Haute-Normandie,102.0
0.18,g,5.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
0.54,f,0.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,d,3.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,e,4.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,f,1.0,61.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,e,10.0,68.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,g,3.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,e,14.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,138.0
1.0,d,12.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,64.0
0.46,g,16.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,45.0
0.53,d,2.0,73.0,Japanese (except Nissan) or Korean,Regular,Centre,45.0
1.0,g,8.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,92.0
1.0,d,19.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,222.0
0.97,h,11.0,54.0,Fiat,Regular,Centre,1054.0
1.0,f,4.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,255.0
1.0,e,5.0,58.0,"Opel, General Motors or Ford",Diesel,Centre,84.0
1.0,f,10.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,40.0
1.0,e,4.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,295.0
1.0,e,21.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,42.0
0.35,f,3.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
0.02,f,0.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
0.57,f,0.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,f,12.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,37.0
1.0,g,1.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,g,14.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,g,6.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,155.0
1.0,d,8.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,30.0
1.0,f,6.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,37.0
1.0,g,11.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,15.0
1.0,d,25.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,40.0
1.0,e,1.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,1943.0
1.0,g,15.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,109.0
1.0,f,4.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,d,13.0,52.0,"Renault, Nissan or Citroen",Regular,Centre,28.0
0.74,i,2.0,48.0,"Mercedes, Chrysler or BMW",Regular,Centre,405.0
0.25,i,2.0,48.0,"Mercedes, Chrysler or BMW",Regular,Centre,405.0
1.0,g,16.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,44.0
0.78,e,17.0,63.0,Fiat,Regular,Centre,15.0
1.0,g,5.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,32.0
1.0,h,9.0,74.0,Japanese (except Nissan) or Korean,Regular,Centre,92.0
1.0,f,2.0,74.0,other,Diesel,Centre,48.0
1.0,e,7.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,29.0
1.0,f,5.0,74.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,182.0
1.0,g,16.0,52.0,"Renault, Nissan or Citroen",Regular,Centre,20.0
1.0,f,5.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,59.0
1.0,f,7.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,59.0
1.0,d,3.0,39.0,"Opel, General Motors or Ford",Regular,Centre,35.0
1.0,f,5.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,e,1.0,40.0,"Opel, General Motors or Ford",Diesel,Centre,182.0
1.0,d,4.0,79.0,Fiat,Regular,Centre,405.0
0.64,f,6.0,48.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3424.5
0.05,e,0.0,48.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3424.5
0.3,e,0.0,48.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,3424.5
0.74,e,6.0,61.0,"Renault, Nissan or Citroen",Regular,Centre,109.0
1.0,e,7.0,68.0,"Renault, Nissan or Citroen",Regular,Centre,85.0
1.0,g,14.0,45.0,"Opel, General Motors or Ford",Diesel,Centre,11.0
1.0,f,14.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,e,5.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,138.0
1.0,e,4.0,43.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,18.0
1.0,g,5.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,1313.0
1.0,h,10.0,41.0,Japanese (except Nissan) or Korean,Regular,Centre,2399.0
0.51,f,5.0,84.4,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,46.0
0.48,f,0.0,84.4,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,46.0
1.0,f,3.0,84.4,"Renault, Nissan or Citroen",Diesel,Centre,1313.0
1.0,f,6.0,69.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,25.0
1.0,f,3.0,62.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
1.0,f,5.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,203.0
1.0,f,2.0,61.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,f,1.0,48.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,44.0
1.0,f,13.0,21.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
0.18,e,1.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,143.0
1.0,g,14.0,41.0,"Renault, Nissan or Citroen",Regular,Centre,13.0
1.0,e,5.0,37.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,27.0
1.0,h,1.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,106.0
0.05,e,3.0,81.0,Fiat,Regular,Centre,33.0
1.0,e,10.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,16.0
1.0,g,5.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
1.0,g,5.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,81.0
1.0,f,3.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,43.0
1.0,f,14.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,86.0
1.0,e,4.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
1.0,f,1.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,g,11.0,41.0,"Renault, Nissan or Citroen",Regular,Centre,239.0
1.0,e,3.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,50.0
1.0,i,2.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,24.0
1.0,g,5.0,43.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,g,2.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,21.0
0.33,d,25.5,78.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
0.00546448087431694,d,9.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
0.65,d,9.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
1.0,f,6.0,83.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,12.0
1.0,e,3.0,53.0,"Opel, General Motors or Ford",Regular,Centre,1027.0
0.52,f,3.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,114.0
0.19,f,0.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,114.0
0.00273224043715847,f,0.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,114.0
0.27,f,0.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,114.0
1.0,f,8.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,67.0
1.0,f,1.0,58.0,"Renault, Nissan or Citroen",Regular,Centre,270.0
1.0,g,2.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,95.0
0.72,i,2.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
0.01,i,2.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
0.26,i,2.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,f,2.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,149.0
1.0,e,3.0,82.0,"Renault, Nissan or Citroen",Regular,Centre,23.0
1.0,j,10.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,135.0
1.0,f,6.0,44.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,307.0
1.0,j,12.0,75.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
0.91,e,1.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,110.0
0.08,f,1.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,110.0
1.0,g,1.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,j,7.0,49.0,Japanese (except Nissan) or Korean,Diesel,Centre,3.0
1.0,f,6.0,69.0,"Renault, Nissan or Citroen",Diesel,Centre,86.0
1.0,d,4.0,65.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,e,6.0,46.0,"Opel, General Motors or Ford",Diesel,Ile-de-France,2007.0
0.37,f,10.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,151.0
1.0,g,11.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,56.0
1.0,d,13.0,64.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
0.16,g,10.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,133.0
0.83,g,10.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,133.0
1.0,f,4.0,64.0,"Opel, General Motors or Ford",Diesel,Centre,56.0
1.0,f,1.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,39.0
0.12,g,5.0,62.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,728.0
0.87,g,5.0,62.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,728.0
0.13,h,6.0,74.0,"Mercedes, Chrysler or BMW",Regular,Centre,67.0
0.86,h,6.0,74.0,"Mercedes, Chrysler or BMW",Regular,Centre,67.0
1.0,f,11.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,2399.0
1.0,d,8.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,33.0
1.0,f,10.0,71.0,"Renault, Nissan or Citroen",Diesel,Centre,81.0
1.0,f,8.0,43.0,"Renault, Nissan or Citroen",Diesel,Centre,614.0
1.0,e,15.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,102.0
1.0,e,14.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,222.0
1.0,f,11.0,46.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,3424.5
0.85,f,7.0,69.0,"Renault, Nissan or Citroen",Diesel,Centre,222.0
0.14,e,0.0,69.0,"Renault, Nissan or Citroen",Diesel,Centre,222.0
1.0,f,13.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,110.0
1.0,i,15.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,58.0
1.0,f,3.0,55.0,"Renault, Nissan or Citroen",Regular,Centre,385.0
1.0,e,5.0,46.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,51.0
1.0,d,6.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,222.0
1.0,e,1.0,64.0,"Opel, General Motors or Ford",Regular,Centre,38.0
0.11,f,2.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,21.0
0.88,e,0.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,21.0
0.96,f,14.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,111.0
0.03,f,10.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,111.0
1.0,f,12.0,42.0,"Opel, General Motors or Ford",Regular,Centre,111.0
